Year,state,State ANSI,Value,average_temp
1961.0,West Virginia,54.0,53.0,50.64166666666666
1961.0,Wisconsin,55.0,73.0,42.90833333333333
1961.0,Wyoming,56.0,60.0,41.1
1962.0,Alabama,1.0,27.5,63.21666666666667
1962.0,Arizona,4.0,24.0,59.625
1962.0,Arkansas,5.0,32.5,60.28333333333333
1962.0,California,6.0,77.0,57.225
1962.0,Colorado,8.0,54.0,44.75
1962.0,Connecticut,9.0,73.0,46.925000000000004
1962.0,Delaware,10.0,66.0,53.03333333333333
1962.0,Florida,12.0,37.0,70.04166666666667
1962.0,Georgia,13.0,30.0,63.24166666666667
1962.0,Idaho,16.0,75.0,42.199999999999996
1962.0,Illinois,17.0,85.0,50.925000000000004
1962.0,Indiana,18.0,82.0,50.65
1962.0,Iowa,19.0,77.0,46.275
1962.0,Kansas,20.0,51.0,54.03333333333333
1962.0,Kentucky,21.0,58.0,54.86666666666667
1962.0,Louisiana,22.0,28.0,66.575
1962.0,Maryland,24.0,60.0,52.63333333333333
1962.0,Massachusetts,25.0,71.0,45.708333333333336
1962.0,Michigan,26.0,63.0,42.99166666666667
1962.0,Minnesota,27.0,59.5,39.59166666666666
1962.0,Mississippi,28.0,27.0,63.75833333333333
1962.0,Missouri,29.0,58.0,53.94166666666666
1962.0,Montana,30.0,49.0,41.11666666666667
1962.0,Nebraska,31.0,60.5,47.85833333333333
1962.0,New Jersey,34.0,73.0,50.35833333333333
1962.0,New Mexico,35.0,36.0,53.14166666666667
1962.0,New York,36.0,63.0,43.65
1962.0,North Carolina,37.0,56.0,57.76666666666667
1962.0,North Dakota,38.0,31.0,39.425000000000004
1962.0,Ohio,39.0,76.0,49.625
1962.0,Oklahoma,40.0,32.5,59.60833333333333
1962.0,Oregon,41.0,73.0,46.26666666666667
1962.0,Pennsylvania,42.0,60.0,47.09166666666667
1962.0,South Carolina,45.0,35.0,61.98333333333333
1962.0,South Dakota,46.0,42.5,43.99166666666667
1962.0,Tennessee,47.0,41.0,57.4
1962.0,Texas,48.0,31.0,65.14166666666667
1962.0,Utah,49.0,63.0,47.71666666666667
1962.0,Vermont,50.0,70.0,40.333333333333336
1962.0,Virginia,51.0,62.0,53.64166666666666
1962.0,Washington,53.0,87.5,45.975
1962.0,West Virginia,54.0,53.0,50.80833333333334
1962.0,Wisconsin,55.0,70.0,41.55833333333333
1962.0,Wyoming,56.0,40.0,40.75
1963.0,Alabama,1.0,35.5,61.94166666666666
1963.0,Arizona,4.0,25.0,59.90833333333333
1963.0,Arkansas,5.0,34.0,60.666666666666664
1963.0,California,6.0,77.0,57.18333333333334
1963.0,Colorado,8.0,65.0,46.40833333333333
1963.0,Connecticut,9.0,75.0,47.30833333333334
1963.0,Delaware,10.0,53.0,53.050000000000004
1963.0,Florida,12.0,40.0,69.33333333333333
1963.0,Georgia,13.0,43.0,62.074999999999996
1963.0,Idaho,16.0,80.0,43.75
1963.0,Illinois,17.0,87.0,51.01666666666666
1963.0,Indiana,18.0,87.0,49.875
1963.0,Iowa,19.0,78.4,48.10833333333333
1963.0,Kansas,20.0,46.0,56.225
1963.0,Kentucky,21.0,66.0,53.88333333333333
1963.0,Louisiana,22.0,31.0,66.14999999999999
1963.0,Maryland,24.0,52.0,52.525
1963.0,Massachusetts,25.0,70.0,46.425000000000004
1963.0,Michigan,26.0,64.0,43.01666666666666
1963.0,Minnesota,27.0,69.0,41.55
1963.0,Mississippi,28.0,36.0,62.958333333333336
1963.0,Missouri,29.0,61.0,54.88333333333333
1963.0,Montana,30.0,50.0,43.083333333333336
1963.0,Nebraska,31.0,57.0,50.36666666666667
1963.0,New Jersey,34.0,60.0,50.525000000000006
1963.0,New Mexico,35.0,37.0,53.71666666666667
1963.0,New York,36.0,62.0,43.475
1963.0,North Carolina,37.0,55.0,56.85833333333334
1963.0,North Dakota,38.0,41.0,42.291666666666664
1963.0,Ohio,39.0,78.0,48.64166666666667
1963.0,Oklahoma,40.0,28.0,61.1
1963.0,Oregon,41.0,71.0,47.166666666666664
1963.0,Pennsylvania,42.0,58.0,46.583333333333336
1963.0,South Carolina,45.0,38.0,60.875
1963.0,South Dakota,46.0,48.0,46.824999999999996
1963.0,Tennessee,47.0,53.0,56.300000000000004
1963.0,Texas,48.0,28.0,65.43333333333334
1963.0,Utah,49.0,70.0,48.53333333333333
1963.0,Vermont,50.0,69.0,40.69166666666667
1963.0,Virginia,51.0,39.0,53.383333333333326
1963.0,Washington,53.0,88.0,46.84166666666667
1963.0,West Virginia,54.0,48.0,49.425000000000004
1963.0,Wisconsin,55.0,70.0,42.34166666666667
1963.0,Wyoming,56.0,55.0,42.725
1964.0,Alabama,1.0,35.5,61.94166666666666
1964.0,Arizona,4.0,27.0,57.71666666666667
1964.0,Arkansas,5.0,25.5,60.300000000000004
1964.0,California,6.0,82.0,56.49166666666667
1964.0,Colorado,8.0,66.5,43.51666666666667
1964.0,Connecticut,9.0,71.0,47.725
1964.0,Delaware,10.0,52.0,53.791666666666664
1964.0,Florida,12.0,29.0,69.64999999999999
1964.0,Georgia,13.0,39.0,62.14166666666667
1964.0,Idaho,16.0,74.5,40.46666666666667
1964.0,Illinois,17.0,80.0,52.074999999999996
1964.0,Indiana,18.0,72.0,51.48333333333333
1964.0,Iowa,19.0,77.5,48.23333333333333
1964.0,Kansas,20.0,45.0,54.650000000000006
1964.0,Kentucky,21.0,56.0,55.074999999999996
1964.0,Louisiana,22.0,31.0,65.675
1964.0,Maryland,24.0,66.5,53.39166666666667
1964.0,Massachusetts,25.0,68.0,46.49166666666667
1964.0,Michigan,26.0,60.0,44.53333333333333
1964.0,Minnesota,27.0,58.0,40.833333333333336
1964.0,Mississippi,28.0,38.0,62.75833333333333
1964.0,Missouri,29.0,53.0,54.75
1964.0,Montana,30.0,59.0,40.84166666666667
1964.0,Nebraska,31.0,54.0,48.46666666666667
1964.0,New Jersey,34.0,57.5,51.291666666666664
1964.0,New Mexico,35.0,39.0,51.625
1964.0,New York,36.0,64.0,44.55833333333334
1964.0,North Carolina,37.0,59.0,57.64166666666667
1964.0,North Dakota,38.0,30.0,40.03333333333333
1964.0,Ohio,39.0,65.0,50.425000000000004
1964.0,Oklahoma,40.0,28.0,59.833333333333336
1964.0,Oregon,41.0,68.0,45.36666666666667
1964.0,Pennsylvania,42.0,65.0,47.69166666666666
1964.0,South Carolina,45.0,40.0,61.300000000000004
1964.0,South Dakota,46.0,31.0,44.94166666666666
1964.0,Tennessee,47.0,49.0,56.949999999999996
1964.0,Texas,48.0,32.0,64.39166666666667
1964.0,Utah,49.0,70.0,45.93333333333334
1964.0,Vermont,50.0,69.0,41.141666666666666
1964.0,Virginia,51.0,56.0,54.083333333333336
1964.0,Washington,53.0,92.0,44.90833333333333
1964.0,West Virginia,54.0,49.5,50.833333333333336
1964.0,Wisconsin,55.0,71.0,43.25833333333333
1964.0,Wyoming,56.0,57.0,39.56666666666667
1965.0,Alabama,1.0,43.0,63.074999999999996
1965.0,Arizona,4.0,28.0,58.458333333333336
1965.0,Arkansas,5.0,37.0,60.875
1965.0,California,6.0,89.0,56.85833333333333
1965.0,Colorado,8.0,71.0,44.01666666666667
1965.0,Connecticut,9.0,65.0,47.449999999999996
1965.0,Delaware,10.0,75.0,53.65
1965.0,Florida,12.0,44.0,70.35833333333333
1965.0,Georgia,13.0,49.0,63.25
1965.0,Idaho,16.0,75.0,42.46666666666667
1965.0,Illinois,17.0,94.0,51.56666666666666
1965.0,Indiana,18.0,94.0,51.300000000000004
1965.0,Iowa,19.0,81.4,46.25
1965.0,Kansas,20.0,59.0,54.15833333333333
1965.0,Kentucky,21.0,69.0,55.49166666666667
1965.0,Louisiana,22.0,35.0,66.80833333333332
1965.0,Maryland,24.0,74.0,53.44166666666666
1965.0,Massachusetts,25.0,75.0,46.21666666666667
1965.0,Michigan,26.0,61.0,42.63333333333333
1965.0,Minnesota,27.0,61.0,37.641666666666666
1965.0,Mississippi,28.0,38.0,63.85833333333333
1965.0,Missouri,29.0,75.0,54.65
1965.0,Montana,30.0,56.0,39.21666666666666
1965.0,Nebraska,31.0,70.0,47.458333333333336
1965.0,New Jersey,34.0,67.0,51.0
1965.0,New Mexico,35.0,39.0,52.48333333333333
1965.0,New York,36.0,61.0,43.541666666666664
1965.0,North Carolina,37.0,70.0,58.21666666666667
1965.0,North Dakota,38.0,37.0,36.88333333333333
1965.0,Ohio,39.0,74.0,50.275
1965.0,Oklahoma,40.0,34.0,60.06666666666666
1965.0,Oregon,41.0,69.0,46.949999999999996
1965.0,Pennsylvania,42.0,68.0,47.50833333333333
1965.0,South Carolina,45.0,51.0,62.28333333333333
1965.0,South Dakota,46.0,39.0,42.73333333333333
1965.0,Tennessee,47.0,56.0,57.73333333333333
1965.0,Texas,48.0,33.0,64.95
1965.0,Utah,49.0,75.0,47.10833333333333
1965.0,Vermont,50.0,73.0,40.40833333333333
1965.0,Virginia,51.0,68.0,54.625
1965.0,Washington,53.0,75.0,46.550000000000004
1965.0,West Virginia,54.0,50.0,51.475
1965.0,Wisconsin,55.0,76.0,40.78333333333333
1965.0,Wyoming,56.0,50.0,40.041666666666664
1966.0,Alabama,1.0,34.0,61.69166666666666
1966.0,Arizona,4.0,36.0,59.50833333333333
1966.0,Arkansas,5.0,30.5,59.375
1966.0,California,6.0,92.0,57.875
1966.0,Colorado,8.0,80.0,44.800000000000004
1966.0,Connecticut,9.0,72.0,48.041666666666664
1966.0,Delaware,10.0,38.0,53.44166666666666
1966.0,Florida,12.0,43.0,69.06666666666666
1966.0,Georgia,13.0,43.0,61.76666666666667
1966.0,Idaho,16.0,77.0,43.458333333333336
1966.0,Illinois,17.0,82.0,50.875
1966.0,Indiana,18.0,80.0,50.39166666666666
1966.0,Iowa,19.0,86.6,46.75833333333333
1966.0,Kansas,20.0,58.0,53.76666666666667
1966.0,Kentucky,21.0,59.0,53.94166666666666
1966.0,Louisiana,22.0,45.0,65.28333333333333
1966.0,Maryland,24.0,44.0,53.00833333333333
1966.0,Massachusetts,25.0,72.0,46.96666666666667
1966.0,Michigan,26.0,68.0,43.6
1966.0,Minnesota,27.0,76.0,38.958333333333336
1966.0,Mississippi,28.0,36.0,62.31666666666666
1966.0,Missouri,29.0,64.0,53.73333333333333
1966.0,Montana,30.0,64.0,41.13333333333333
1966.0,Nebraska,31.0,80.0,47.69166666666666
1966.0,New Jersey,34.0,46.0,51.23333333333333
1966.0,New Mexico,35.0,42.0,52.68333333333334
1966.0,New York,36.0,75.0,44.208333333333336
1966.0,North Carolina,37.0,45.0,56.925000000000004
1966.0,North Dakota,38.0,45.0,38.36666666666667
1966.0,Ohio,39.0,84.0,49.36666666666667
1966.0,Oklahoma,40.0,22.0,58.925000000000004
1966.0,Oregon,41.0,74.0,47.26666666666667
1966.0,Pennsylvania,42.0,49.0,47.449999999999996
1966.0,South Carolina,45.0,42.0,60.73333333333333
1966.0,South Dakota,46.0,44.5,43.53333333333333
1966.0,Tennessee,47.0,52.0,56.30833333333334
1966.0,Texas,48.0,36.0,63.68333333333334
1966.0,Utah,49.0,80.0,48.18333333333334
1966.0,Vermont,50.0,76.0,41.36666666666667
1966.0,Virginia,51.0,46.0,53.48333333333333
1966.0,Washington,53.0,92.0,46.75
1966.0,West Virginia,54.0,48.0,50.19166666666666
1966.0,Wisconsin,55.0,88.0,41.775
1966.0,Wyoming,56.0,65.0,41.31666666666667
1967.0,Alabama,1.0,47.0,61.73333333333333
1967.0,Arizona,4.0,37.0,59.208333333333336
1967.0,Arkansas,5.0,42.0,59.791666666666664
1967.0,California,6.0,84.0,57.64166666666667
1967.0,Colorado,8.0,82.0,44.9
1967.0,Delaware,10.0,73.0,52.550000000000004
1967.0,Florida,12.0,50.0,69.98333333333333
1967.0,Georgia,13.0,58.0,62.21666666666667
1967.0,Idaho,16.0,81.0,43.78333333333333
1967.0,Illinois,17.0,104.0,50.50833333333333
1967.0,Indiana,18.0,86.0,50.208333333333336
1967.0,Iowa,19.0,84.9,46.5
1967.0,Kansas,20.0,68.0,53.75
1967.0,Kentucky,21.0,80.0,54.24166666666667
1967.0,Louisiana,22.0,50.0,65.63333333333334
1967.0,Maryland,24.0,82.0,52.300000000000004
1967.0,Michigan,26.0,68.0,42.516666666666666
1967.0,Minnesota,27.0,72.0,38.75833333333333
1967.0,Mississippi,28.0,42.0,62.39166666666667
1967.0,Missouri,29.0,69.0,53.68333333333334
1967.0,Montana,30.0,68.0,41.725
1967.0,Nebraska,31.0,74.0,48.06666666666666
1967.0,New Jersey,34.0,88.0,50.25
1967.0,New Mexico,35.0,50.0,53.15833333333333
1967.0,New York,36.0,87.0,43.68333333333334
1967.0,North Carolina,37.0,76.0,56.958333333333336
1967.0,North Dakota,38.0,42.0,39.31666666666667
1967.0,Ohio,39.0,79.0,49.36666666666667
1967.0,Oklahoma,40.0,40.0,59.4
1967.0,Oregon,41.0,78.0,48.00833333333333
1967.0,Pennsylvania,42.0,88.0,46.925000000000004
1967.0,South Carolina,45.0,62.0,60.90833333333333
1967.0,South Dakota,46.0,38.0,44.324999999999996
1967.0,Tennessee,47.0,59.0,56.49166666666667
1967.0,Texas,48.0,38.0,64.875
1967.0,Utah,49.0,76.0,47.63333333333333
1967.0,Virginia,51.0,73.0,53.225
1967.0,Washington,53.0,92.0,48.05833333333334
1967.0,West Virginia,54.0,64.0,50.25
1967.0,Wisconsin,55.0,83.0,40.800000000000004
1967.0,Wyoming,56.0,70.0,41.05
1968.0,Alabama,1.0,36.0,61.324999999999996
1968.0,Arizona,4.0,32.0,58.583333333333336
1968.0,Arkansas,5.0,41.0,58.78333333333333
1968.0,California,6.0,95.0,57.55833333333334
1968.0,Colorado,8.0,85.0,43.525
1968.0,Delaware,10.0,49.0,54.050000000000004
1968.0,Florida,12.0,42.0,68.89166666666667
1968.0,Georgia,13.0,40.0,61.949999999999996
1968.0,Idaho,16.0,82.0,42.208333333333336
1968.0,Illinois,17.0,90.0,51.225
1968.0,Indiana,18.0,88.0,50.833333333333336
1968.0,Iowa,19.0,94.2,47.824999999999996
1968.0,Kansas,20.0,78.0,53.68333333333334
1968.0,Kentucky,21.0,66.0,54.199999999999996
1968.0,Louisiana,22.0,52.0,64.52499999999999
1968.0,Maryland,24.0,66.0,53.49166666666667
1968.0,Michigan,26.0,78.0,44.10833333333333
1968.0,Minnesota,27.0,82.0,40.766666666666666
1968.0,Mississippi,28.0,39.0,61.725
1968.0,Missouri,29.0,83.0,53.525
1968.0,Montana,30.0,75.0,40.833333333333336
1968.0,Nebraska,31.0,74.0,48.15833333333333
1968.0,New Jersey,34.0,67.0,51.48333333333334
1968.0,New Mexico,35.0,55.0,51.875
1968.0,New York,36.0,80.0,44.166666666666664
1968.0,North Carolina,37.0,60.0,57.48333333333333
1968.0,North Dakota,38.0,49.0,39.675
1968.0,Ohio,39.0,86.0,49.89166666666667
1968.0,Oklahoma,40.0,62.0,58.275
1968.0,Oregon,41.0,77.0,47.13333333333333
1968.0,Pennsylvania,42.0,70.0,47.800000000000004
1968.0,South Carolina,45.0,48.0,61.09166666666666
1968.0,South Dakota,46.0,46.0,44.39166666666667
1968.0,Tennessee,47.0,52.0,56.324999999999996
1968.0,Texas,48.0,52.0,63.041666666666664
1968.0,Utah,49.0,70.0,46.38333333333333
1968.0,Virginia,51.0,71.0,54.01666666666667
1968.0,Washington,53.0,97.0,46.46666666666667
1968.0,West Virginia,54.0,59.0,50.48333333333333
1968.0,Wisconsin,55.0,95.0,43.125
1968.0,Wyoming,56.0,75.0,39.74166666666667
1969.0,Alabama,1.0,33.0,61.324999999999996
1969.0,Arizona,4.0,27.0,59.425000000000004
1969.0,Arkansas,5.0,36.0,59.5
1969.0,California,6.0,92.0,57.26666666666667
1969.0,Colorado,8.0,95.0,44.525
1969.0,Delaware,10.0,78.0,53.425000000000004
1969.0,Florida,12.0,39.0,68.99166666666666
1969.0,Georgia,13.0,35.0,61.666666666666664
1969.0,Idaho,16.0,85.0,42.6
1969.0,Illinois,17.0,102.0,50.46666666666667
1969.0,Indiana,18.0,100.0,50.18333333333333
1969.0,Iowa,19.0,90.4,46.01666666666667
1969.0,Kansas,20.0,79.0,52.949999999999996
1969.0,Kentucky,21.0,77.0,54.0
1969.0,Louisiana,22.0,37.0,65.53333333333333
1969.0,Maryland,24.0,81.0,53.05833333333333
1969.0,Michigan,26.0,78.0,43.416666666666664
1969.0,Minnesota,27.0,87.0,39.36666666666667
1969.0,Mississippi,28.0,32.0,62.25833333333333
1969.0,Missouri,29.0,68.0,53.4
1969.0,Montana,30.0,73.0,39.458333333333336
1969.0,Nebraska,31.0,94.0,47.083333333333336
1969.0,New Jersey,34.0,81.5,51.225
1969.0,New Mexico,35.0,56.0,52.96666666666667
1969.0,New York,36.0,85.0,44.18333333333334
1969.0,North Carolina,37.0,68.0,56.958333333333336
1969.0,North Dakota,38.0,57.0,38.34166666666666
1969.0,Ohio,39.0,87.0,49.48333333333333
1969.0,Oklahoma,40.0,52.0,58.96666666666667
1969.0,Oregon,41.0,84.0,46.28333333333333
1969.0,Pennsylvania,42.0,88.0,47.59166666666667
1969.0,South Carolina,45.0,50.0,60.666666666666664
1969.0,South Dakota,46.0,55.0,43.31666666666666
1969.0,Tennessee,47.0,51.0,56.15833333333333
1969.0,Texas,48.0,44.0,64.41666666666667
1969.0,Utah,49.0,85.0,47.78333333333333
1969.0,Virginia,51.0,77.0,53.48333333333333
1969.0,Washington,53.0,107.0,45.300000000000004
1969.0,West Virginia,54.0,71.0,50.21666666666667
1969.0,Wisconsin,55.0,88.0,41.61666666666667
1969.0,Wyoming,56.0,72.5,40.80833333333333
1970.0,Alabama,1.0,26.5,61.86666666666667
1970.0,Arizona,4.0,24.0,59.074999999999996
1970.0,Arkansas,5.0,36.0,59.48333333333334
1970.0,California,6.0,98.0,57.949999999999996
1970.0,Colorado,8.0,97.0,44.28333333333333
1970.0,Delaware,10.0,76.0,53.85
1970.0,Florida,12.0,25.0,69.25
1970.0,Georgia,13.0,31.0,62.55833333333334
1970.0,Idaho,16.0,81.0,42.65833333333333
1970.0,Illinois,17.0,74.0,51.01666666666667
1970.0,Indiana,18.0,76.0,50.76666666666667
1970.0,Iowa,19.0,91.6,46.84166666666667
1970.0,Kansas,20.0,64.0,53.88333333333333
1970.0,Kentucky,21.0,50.0,54.725
1970.0,Louisiana,22.0,43.0,65.14166666666667
1970.0,Maryland,24.0,83.0,53.51666666666667
1970.0,Michigan,26.0,81.0,43.583333333333336
1970.0,Minnesota,27.0,85.0,39.31666666666667
1970.0,Mississippi,28.0,28.0,62.36666666666667
1970.0,Missouri,29.0,61.0,53.824999999999996
1970.0,Montana,30.0,72.0,40.625
1970.0,Nebraska,31.0,76.0,48.25833333333333
1970.0,New Jersey,34.0,78.0,51.30833333333334
1970.0,New Mexico,35.0,57.0,52.23333333333333
1970.0,New York,36.0,88.0,44.041666666666664
1970.0,North Carolina,37.0,50.0,58.199999999999996
1970.0,North Dakota,38.0,51.0,38.74166666666667
1970.0,Ohio,39.0,79.0,50.28333333333333
1970.0,Oklahoma,40.0,78.0,59.10833333333333
1970.0,Oregon,41.0,78.0,46.9
1970.0,Pennsylvania,42.0,89.0,47.85
1970.0,South Carolina,45.0,27.0,62.01666666666667
1970.0,South Dakota,46.0,41.0,43.9
1970.0,Tennessee,47.0,45.0,56.74166666666667
1970.0,Texas,48.0,62.0,63.550000000000004
1970.0,Utah,49.0,90.0,47.59166666666667
1970.0,Virginia,51.0,68.0,54.541666666666664
1970.0,Washington,53.0,106.0,46.125
1970.0,West Virginia,54.0,67.0,51.291666666666664
1970.0,Wisconsin,55.0,82.0,42.166666666666664
1970.0,Wyoming,56.0,65.0,40.483333333333334
1971.0,Alabama,1.0,45.0,62.43333333333334
1971.0,Arizona,4.0,32.0,58.35833333333333
1971.0,Arkansas,5.0,39.0,60.39166666666667
1971.0,California,6.0,94.0,56.30833333333334
1971.0,Colorado,8.0,86.0,44.199999999999996
1971.0,Delaware,10.0,54.0,54.28333333333333
1971.0,Florida,12.0,49.0,70.15833333333333
1971.0,Georgia,13.0,54.0,63.083333333333336
1971.0,Idaho,16.0,83.0,41.766666666666666
1971.0,Illinois,17.0,106.0,52.06666666666667
1971.0,Indiana,18.0,101.0,51.375
1971.0,Iowa,19.0,99.2,47.324999999999996
1971.0,Kansas,20.0,95.0,53.86666666666667
1971.0,Kentucky,21.0,77.0,55.21666666666667
1971.0,Louisiana,22.0,45.0,66.36666666666666
1971.0,Maryland,24.0,72.0,53.76666666666667
1971.0,Michigan,26.0,69.0,43.85
1971.0,Minnesota,27.0,83.0,39.541666666666664
1971.0,Mississippi,28.0,39.0,63.19166666666666
1971.0,Missouri,29.0,88.0,54.76666666666667
1971.0,Montana,30.0,76.0,40.541666666666664
1971.0,Nebraska,31.0,85.0,47.975
1971.0,New Jersey,34.0,65.0,51.71666666666667
1971.0,New Mexico,35.0,55.0,52.375
1971.0,New York,36.0,85.0,44.083333333333336
1971.0,North Carolina,37.0,57.0,58.39166666666667
1971.0,North Dakota,38.0,58.0,39.06666666666667
1971.0,Ohio,39.0,91.0,50.38333333333333
1971.0,Oklahoma,40.0,77.0,59.55833333333334
1971.0,Oregon,41.0,85.0,45.84166666666667
1971.0,Pennsylvania,42.0,75.0,48.0
1971.0,South Carolina,45.0,54.0,62.15833333333333
1971.0,South Dakota,46.0,46.0,43.71666666666667
1971.0,Tennessee,47.0,57.0,57.46666666666667
1971.0,Texas,48.0,80.0,65.01666666666667
1971.0,Utah,49.0,78.0,46.791666666666664
1971.0,Virginia,51.0,68.0,54.6
1971.0,Washington,53.0,102.0,45.43333333333334
1971.0,West Virginia,54.0,69.0,51.21666666666667
1971.0,Wisconsin,55.0,98.0,41.93333333333333
1971.0,Wyoming,56.0,78.0,40.06666666666667
1972.0,Alabama,1.0,48.0,63.18333333333333
1972.0,Arizona,4.0,35.0,59.60833333333334
1972.0,Arkansas,5.0,40.0,60.43333333333334
1972.0,California,6.0,100.0,57.23333333333333
1972.0,Colorado,8.0,102.0,44.80833333333334
1972.0,Delaware,10.0,84.0,53.64166666666667
1972.0,Florida,12.0,46.0,71.125
1972.0,Georgia,13.0,52.0,63.60833333333333
1972.0,Idaho,16.0,87.0,42.24166666666667
1972.0,Illinois,17.0,110.0,50.725
1972.0,Indiana,18.0,104.0,50.53333333333333
1972.0,Iowa,19.0,110.4,45.849999999999994
1972.0,Kansas,20.0,104.0,53.53333333333333
1972.0,Kentucky,21.0,86.0,54.99166666666667
1972.0,Louisiana,22.0,53.0,66.825
1972.0,Maryland,24.0,80.0,53.19166666666666
1972.0,Michigan,26.0,83.0,41.94166666666667
1972.0,Minnesota,27.0,93.0,37.90833333333333
1972.0,Mississippi,28.0,45.0,63.86666666666667
1972.0,Missouri,29.0,91.0,54.166666666666664
1972.0,Montana,30.0,78.0,39.63333333333333
1972.0,Nebraska,31.0,104.0,47.53333333333333
1972.0,New Jersey,34.0,74.0,51.01666666666667
1972.0,New Mexico,35.0,75.0,53.025
1972.0,New York,36.0,68.0,43.125
1972.0,North Carolina,37.0,80.0,58.21666666666667
1972.0,North Dakota,38.0,60.5,37.68333333333333
1972.0,Ohio,39.0,92.0,49.525
1972.0,Oklahoma,40.0,89.0,59.53333333333333
1972.0,Oregon,41.0,81.0,46.449999999999996
1972.0,Pennsylvania,42.0,72.0,47.25
1972.0,South Carolina,45.0,65.0,62.25833333333333
1972.0,South Dakota,46.0,64.0,42.699999999999996
1972.0,Tennessee,47.0,70.0,57.44166666666666
1972.0,Texas,48.0,86.0,64.68333333333334
1972.0,Utah,49.0,92.0,48.166666666666664
1972.0,Virginia,51.0,83.0,54.300000000000004
1972.0,Washington,53.0,108.0,45.28333333333333
1972.0,West Virginia,54.0,75.0,50.99166666666667
1972.0,Wisconsin,55.0,95.0,40.225
1972.0,Wyoming,56.0,85.0,40.34166666666666
1973.0,Alabama,1.0,46.0,63.18333333333334
1973.0,Arizona,4.0,32.0,58.225
1973.0,Arkansas,5.0,35.0,60.44166666666666
1973.0,California,6.0,105.0,57.05833333333334
1973.0,Colorado,8.0,100.0,43.10833333333333
1973.0,Delaware,10.0,85.0,55.71666666666667
1973.0,Florida,12.0,43.0,70.48333333333333
1973.0,Georgia,13.0,48.0,63.64166666666667
1973.0,Idaho,16.0,89.0,42.375
1973.0,Illinois,17.0,103.0,53.0
1973.0,Indiana,18.0,102.0,52.94166666666666
1973.0,Iowa,19.0,108.4,48.61666666666667
1973.0,Kansas,20.0,100.0,53.800000000000004
1973.0,Kentucky,21.0,85.0,56.333333333333336
1973.0,Louisiana,22.0,42.0,66.22500000000001
1973.0,Maryland,24.0,85.0,55.199999999999996
1973.0,Michigan,26.0,79.0,45.59166666666667
1973.0,Minnesota,27.0,93.0,42.041666666666664
1973.0,Mississippi,28.0,39.0,63.75
1973.0,Missouri,29.0,88.0,55.1
1973.0,Montana,30.0,73.0,41.550000000000004
1973.0,Nebraska,31.0,94.0,48.449999999999996
1973.0,New Jersey,34.0,79.0,53.449999999999996
1973.0,New Mexico,35.0,70.0,51.40833333333333
1973.0,New York,36.0,75.0,46.38333333333333
1973.0,North Carolina,37.0,82.0,59.10833333333333
1973.0,North Dakota,38.0,54.5,41.56666666666667
1973.0,Ohio,39.0,80.0,52.21666666666667
1973.0,Oklahoma,40.0,90.0,58.791666666666664
1973.0,Oregon,41.0,90.0,46.86666666666667
1973.0,Pennsylvania,42.0,78.0,49.791666666666664
1973.0,South Carolina,45.0,58.0,62.708333333333336
1973.0,South Dakota,46.0,54.0,45.73333333333333
1973.0,Tennessee,47.0,66.0,58.333333333333336
1973.0,Texas,48.0,95.0,63.550000000000004
1973.0,Utah,49.0,88.0,45.875
1973.0,Virginia,51.0,86.0,55.80833333333334
1973.0,Washington,53.0,108.0,46.19166666666666
1973.0,West Virginia,54.0,83.0,52.85
1973.0,Wisconsin,55.0,83.0,44.15833333333333
1973.0,Wyoming,56.0,89.0,39.449999999999996
1974.0,Alabama,1.0,43.0,63.074999999999996
1974.0,Arizona,4.0,34.0,59.65833333333333
1974.0,Arkansas,5.0,44.0,60.25
1974.0,California,6.0,107.0,57.76666666666667
1974.0,Colorado,8.0,98.0,44.525
1974.0,Delaware,10.0,72.0,54.625
1974.0,Florida,12.0,48.0,70.825
1974.0,Georgia,13.0,56.0,63.80833333333334
1974.0,Idaho,16.0,86.0,43.166666666666664
1974.0,Illinois,17.0,82.0,51.475
1974.0,Indiana,18.0,73.0,51.175000000000004
1974.0,Iowa,19.0,83.2,47.38333333333333
1974.0,Kansas,20.0,79.0,54.300000000000004
1974.0,Kentucky,21.0,82.0,55.416666666666664
1974.0,Louisiana,22.0,48.0,66.46666666666667
1974.0,Maryland,24.0,86.0,54.175000000000004
1974.0,Michigan,26.0,60.0,43.1
1974.0,Minnesota,27.0,62.0,39.80833333333333
1974.0,Mississippi,28.0,41.0,63.425000000000004
1974.0,Missouri,29.0,54.0,54.375
1974.0,Montana,30.0,65.0,42.31666666666667
1974.0,Nebraska,31.0,70.0,49.11666666666667
1974.0,New Jersey,34.0,83.0,52.074999999999996
1974.0,New Mexico,35.0,77.0,52.949999999999996
1974.0,New York,36.0,78.0,44.14166666666667
1974.0,North Carolina,37.0,75.0,58.991666666666674
1974.0,North Dakota,38.0,51.5,39.55833333333333
1974.0,Ohio,39.0,75.0,50.425000000000004
1974.0,Oklahoma,40.0,88.0,59.61666666666667
1974.0,Oregon,41.0,92.0,47.14166666666667
1974.0,Pennsylvania,42.0,81.0,48.175000000000004
1974.0,South Carolina,45.0,62.0,62.96666666666667
1974.0,South Dakota,46.0,33.0,45.73333333333334
1974.0,Tennessee,47.0,61.0,57.675000000000004
1974.0,Texas,48.0,92.0,64.60000000000001
1974.0,Utah,49.0,80.0,47.85
